Attrition,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,AgeEducation,AgeMoneyly,IntoAge,Satisfaction
0,38,2,2,2,3,1,6893,3,15,3,4,1,11,3,3,7,7,1,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5.2631578947368425,544,27,7
0,53,7,3,3,4,3,14814,3,19,3,3,0,32,3,3,5,1,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.660377358490566,1118,21,9
0,43,8,4,3,3,3,4522,4,14,3,4,0,8,3,3,5,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.30232558139535,315,35,10
0,31,24,3,3,2,1,6812,1,19,3,2,0,10,2,3,10,9,1,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,9.67741935483871,439,21,6
0,36,18,4,3,4,4,3688,4,18,3,4,2,4,2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.11111111111111,409,32,11
0,44,29,4,4,3,4,4541,1,25,4,2,0,20,3,3,20,11,13,17,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,9.090909090909092,309,24,10
0,45,29,3,2,3,4,9380,4,18,3,4,2,10,4,4,3,1,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6.666666666666667,625,35,10
0,46,18,3,3,3,3,4810,2,14,3,3,1,19,5,2,10,7,0,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6.521739130434782,313,27,9
0,31,5,3,4,3,2,2789,1,11,3,3,1,2,5,2,2,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9.67741935483871,269,29,9
0,27,5,3,3,3,2,2478,1,12,3,2,0,4,2,2,4,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11.11111111111111,275,23,7
0,38,10,3,3,3,3,9824,3,19,3,3,1,18,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7.894736842105263,775,20,9
0,38,2,2,4,2,3,7756,3,19,3,4,1,10,6,4,5,4,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5.2631578947368425,408,28,11
0,31,5,3,1,3,3,8346,1,19,3,3,1,6,3,3,5,2,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9.67741935483871,807,25,7
0,33,1,4,3,4,2,5488,1,13,3,1,1,6,2,3,6,5,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.121212121212121,665,27,6
1,44,1,2,3,3,2,2342,1,12,3,3,3,6,2,2,5,3,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4.545454545454546,159,38,8
1,33,16,3,1,3,1,8564,2,20,4,3,0,11,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9.090909090909092,778,22,5
0,35,16,3,4,2,2,8606,1,19,3,4,0,11,3,1,11,8,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8.571428571428571,491,24,10
1,25,19,2,3,2,2,2413,1,18,3,3,3,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,8.0,193,24,8
0,32,2,3,4,3,2,5470,0,13,3,3,2,10,4,2,9,5,1,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.375,512,22,9
0,28,16,3,3,3,3,2144,1,14,3,3,0,5,3,2,5,3,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10.714285714285714,229,23,9
0,32,6,5,3,3,3,3038,3,20,4,1,0,8,2,3,5,4,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,15.625,284,24,7
0,42,9,2,4,2,4,19613,8,22,4,4,0,24,2,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4.761904761904762,933,18,12
1,36,15,3,1,3,3,4834,7,14,3,2,1,9,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.333333333333334,402,27,6
0,43,1,3,4,3,4,5562,4,13,3,2,1,12,2,2,5,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6.976744186046512,388,31,10
0,40,10,3,2,2,2,6852,7,12,3,2,1,7,2,4,5,1,1,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7.5,342,33,6
0,36,10,4,2,2,3,5673,1,13,3,1,1,10,4,3,10,9,1,7,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.11111111111111,315,26,6
0,24,24,3,4,3,4,2400,0,13,3,3,2,3,3,3,2,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,12.5,300,21,11
0,56,1,4,3,3,3,6306,1,21,4,1,1,13,2,2,13,12,1,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,7.142857142857143,337,43,7
0,37,21,2,3,3,4,2973,5,15,3,2,1,10,3,3,5,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.405405405405405,241,27,9
1,41,1,2,2,3,4,5993,8,11,3,1,0,8,0,1,6,4,0,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.878048780487805,438,33,7
0,59,2,3,3,2,4,13726,3,13,3,1,0,30,4,3,5,3,4,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5.084745762711864,465,29,8
0,31,7,4,1,3,1,9637,2,14,3,4,2,9,3,3,3,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,12.903225806451612,932,22,6
1,35,27,3,3,3,4,5813,1,18,3,4,0,10,2,3,10,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8.571428571428571,498,25,11
0,26,3,4,1,4,4,4420,1,22,4,2,1,8,2,3,8,7,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,15.384615384615385,680,18,7
0,34,10,4,4,3,3,3815,1,17,3,4,1,5,4,4,5,3,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,11.764705882352942,336,29,11
0,19,9,2,3,3,1,2552,1,25,4,3,0,1,4,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10.526315789473685,402,18,7
0,30,5,3,2,3,4,9419,2,12,3,3,1,12,2,3,10,9,7,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.0,941,18,9
0,40,16,2,3,3,3,3544,9,16,3,2,1,6,0,3,4,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.0,265,34,8
0,37,7,4,1,3,3,13664,4,13,3,1,0,16,3,4,5,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,10.81081081081081,1107,21,5
0,42,29,2,1,3,3,4556,2,11,3,2,1,19,3,3,5,4,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.761904761904762,325,23,6
1,29,1,4,1,2,1,2362,6,13,3,3,0,11,2,1,9,7,0,7,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,13.793103448275861,162,18,5
0,47,4,2,4,3,4,4163,1,17,3,3,0,9,0,3,9,0,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.25531914893617,265,38,11
0,45,4,2,3,3,1,5006,4,11,3,1,1,9,3,4,5,4,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4.444444444444445,333,36,5
1,33,1,4,4,3,4,2686,1,13,3,3,0,10,2,2,10,9,7,8,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.121212121212121,244,23,11
0,28,26,3,3,2,1,4724,1,11,3,3,1,5,0,3,5,3,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.714285714285714,337,23,7
0,38,1,1,3,3,1,2619,3,17,3,4,0,8,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.6315789473684212,206,30,8
0,52,29,4,1,3,4,3482,2,15,3,2,2,16,3,2,9,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7.6923076923076925,200,36,7
0,36,5,2,4,3,2,5914,8,16,3,4,0,16,3,4,13,11,3,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5.555555555555555,492,20,10
0,40,20,4,1,3,4,10322,4,20,4,4,1,14,6,3,11,10,11,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.0,774,26,9
1,55,2,1,3,3,4,5160,4,16,3,3,0,12,3,2,9,7,7,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.8181818181818181,281,43,10
0,32,6,4,2,3,3,5010,1,16,3,1,0,12,0,3,11,8,5,7,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.5,469,20,6
0,28,1,3,1,2,3,1563,1,14,3,4,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10.714285714285714,111,27,8
1,31,22,4,4,3,3,6179,1,15,3,4,2,10,3,2,10,2,6,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,12.903225806451612,597,21,11
1,37,10,4,4,3,1,4213,1,15,3,2,0,10,4,1,10,3,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10.81081081081081,341,27,7
0,55,2,3,3,3,4,16659,2,13,3,3,0,30,2,3,5,4,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5.454545454545454,908,25,10
0,29,9,3,3,4,3,2451,6,18,3,1,2,5,2,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10.344827586206897,338,24,7
0,46,2,4,3,3,4,19328,7,17,3,3,1,24,3,3,2,1,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8.695652173913043,1260,22,10
0,35,7,2,3,2,4,2690,1,18,3,4,1,1,5,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5.714285714285714,153,34,11
0,55,26,5,3,2,4,19586,1,21,4,3,1,36,3,3,36,6,2,13,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.090909090909092,712,19,10
0,42,1,1,2,3,3,4907,1,25,4,3,0,20,3,3,20,16,11,6,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2.380952380952381,350,22,8
0,31,7,3,2,4,4,6929,4,11,3,2,1,10,3,2,8,7,7,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9.67741935483871,894,21,8
0,56,9,3,3,3,4,11103,7,11,3,3,0,30,1,2,10,7,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5.357142857142857,594,26,10
1,29,1,2,2,2,1,2319,1,11,3,4,1,1,1,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6.896551724137931,159,28,7
1,30,9,3,2,3,4,1081,1,13,3,3,0,1,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,10.0,108,29,9
0,36,10,4,4,3,3,7094,3,12,3,1,0,10,0,3,7,7,1,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11.11111111111111,591,26,8
1,24,17,2,4,3,2,2210,1,13,3,1,1,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,8.333333333333334,276,23,7
0,30,7,4,4,3,1,4779,7,14,3,2,2,8,3,3,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,13.333333333333334,477,22,7
0,29,8,1,3,1,1,9715,3,13,3,3,1,9,3,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.4482758620689653,335,20,7
0,40,2,3,3,3,4,4661,1,13,3,3,0,9,4,3,9,8,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,7.5,349,31,10
0,39,8,1,3,3,3,3755,1,11,3,1,1,8,3,3,8,3,0,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.5641025641025643,288,31,7
1,41,12,3,2,3,3,19545,1,12,3,4,0,23,0,3,22,15,15,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7.317073170731708,1430,18,9
0,37,6,4,3,3,4,6502,4,14,3,2,1,7,5,4,5,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.81081081081081,527,30,9
0,45,2,2,4,2,4,5770,1,19,3,1,2,10,3,3,10,7,3,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4.444444444444445,256,35,9
1,36,9,4,3,2,1,3407,7,23,4,2,0,10,4,3,5,3,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11.11111111111111,189,26,6
1,53,24,4,1,3,1,10448,6,13,3,2,0,15,2,2,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7.547169811320755,591,38,4
0,40,2,4,3,3,3,2001,2,14,3,2,3,20,2,3,5,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10.0,150,20,8
0,33,10,5,4,4,3,8380,0,14,3,4,2,10,3,3,9,8,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,15.151515151515152,1015,23,11
0,44,1,3,2,3,4,2436,6,12,3,3,0,6,2,3,4,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6.818181818181818,166,38,9
0,50,28,1,4,4,3,3221,1,11,3,3,3,20,3,3,20,8,3,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.0,257,30,10
0,29,17,3,2,2,1,7988,1,13,3,1,0,10,3,2,10,9,0,9,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10.344827586206897,550,19,4
1,33,16,3,1,3,1,5324,5,15,3,3,0,6,3,3,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9.090909090909092,484,27,5
1,46,10,3,3,3,2,7314,5,21,4,3,3,14,2,3,8,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6.521739130434782,477,32,8
0,35,11,2,3,2,1,9884,2,13,3,3,1,10,3,3,4,0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5.714285714285714,564,25,7
0,47,14,3,3,3,3,4591,3,17,3,3,1,11,4,2,5,4,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6.382978723404255,293,36,9
0,41,12,4,2,3,4,4766,3,11,3,1,1,6,4,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,9.75609756097561,348,35,7
0,32,1,3,2,3,2,6220,1,17,3,2,2,10,3,3,10,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,9.375,583,22,6
0,38,4,2,4,3,3,3306,7,19,3,4,1,7,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5.2631578947368425,261,31,11
1,36,3,1,3,2,4,10325,1,11,3,1,1,16,6,3,16,7,3,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.7777777777777777,573,20,8
0,46,5,2,2,3,2,5021,8,22,4,4,1,16,2,3,4,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4.3478260869565215,327,30,8
0,20,1,3,4,2,2,2836,1,13,3,4,0,1,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,15.0,283,19,10
0,48,2,1,2,4,2,8120,3,12,3,4,0,12,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2.0833333333333335,676,36,8
0,43,25,3,3,2,4,10798,5,13,3,3,1,18,5,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6.976744186046512,502,25,10
0,37,10,3,3,3,1,3452,6,20,4,2,1,17,3,3,5,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,8.108108108108109,279,20,6
0,49,22,4,1,3,2,16413,3,16,3,2,2,27,2,3,4,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,8.16326530612245,1004,22,5
1,44,24,3,4,3,3,3161,3,22,4,4,1,19,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6.818181818181818,215,25,11
0,48,1,4,4,2,1,15402,7,11,3,1,1,21,3,1,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8.333333333333334,641,27,6
1,20,11,3,4,2,1,2600,1,15,3,1,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,15.0,260,19,6
0,28,1,2,3,3,4,2706,1,15,3,2,1,3,2,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.142857142857143,289,25,9
0,56,8,3,3,3,1,4257,4,18,3,3,1,19,3,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5.357142857142857,228,37,7
0,27,11,1,2,3,1,2099,0,14,3,2,0,6,3,4,5,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3.7037037037037037,233,21,5
0,32,3,4,3,3,1,6725,1,12,3,3,1,8,2,4,8,7,6,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12.5,630,24,7
0,29,2,3,3,3,2,2703,0,23,4,4,1,6,3,3,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10.344827586206897,279,23,9
0,55,26,4,3,4,2,19636,4,18,3,1,1,35,0,3,10,9,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7.2727272727272725,1428,20,6
0,40,15,3,1,2,3,10435,1,13,3,4,2,18,2,3,18,15,14,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,7.5,521,22,8
0,32,5,4,2,3,2,2718,2,14,3,2,0,12,3,3,7,7,0,7,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.5,254,20,6
0,34,15,2,3,3,1,6125,1,12,3,4,0,10,6,4,10,8,9,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5.882352941176471,540,24,8
0,52,1,4,3,2,3,19999,0,14,3,1,1,34,5,3,33,18,11,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7.6923076923076925,769,18,7
0,24,9,3,3,2,2,2694,1,11,3,3,3,1,4,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12.5,224,23,8
0,36,11,4,2,2,4,6652,4,13,3,1,1,8,2,2,6,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.11111111111111,369,28,7
0,46,10,3,3,2,4,9071,2,19,3,3,1,15,3,3,3,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6.521739130434782,394,31,10
0,57,24,2,3,4,4,9439,3,16,3,2,1,12,2,1,5,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.508771929824561,662,45,9
1,47,29,4,1,3,2,11849,1,12,3,4,1,10,2,2,10,7,9,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.51063829787234,756,37,7
0,31,2,4,3,3,4,2695,0,18,3,2,1,3,2,1,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,12.903225806451612,260,28,9
0,41,2,5,2,3,1,16595,7,16,3,2,1,22,2,3,18,16,11,8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12.195121951219512,1214,19,5
0,55,1,2,1,3,4,10239,3,14,3,4,1,24,4,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3.6363636363636362,558,31,9
1,45,26,4,1,3,1,4286,2,14,3,4,2,5,4,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8.88888888888889,285,40,6
0,23,2,1,3,3,1,2322,3,13,3,3,1,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4.3478260869565215,302,20,7
0,49,18,4,4,3,4,6804,1,15,3,1,2,7,0,3,7,7,1,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8.16326530612245,416,42,9
0,42,8,3,4,3,3,3968,4,13,3,4,0,8,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,7.142857142857143,283,34,11
0,35,16,3,4,3,3,7632,4,12,3,3,0,10,2,3,8,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.571428571428571,654,25,10
0,37,11,3,2,3,4,12185,1,14,3,3,3,10,1,3,10,8,0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8.108108108108109,987,27,9
